            129         97.682       1182.779
            130        208.682       1008.739
            131         90.182        964.829
            132         95.182       1016.629
            133         76.182       1059.289
            134         74.182       1168.069
            135        228.682        922.939
            136        212.682        944.679
            137        162.182        730.249
            138        129.182        875.869
            139        132.182        922.949
            140        799.182        230.569
            141        779.682        278.799
            142        938.682        168.539
            143        894.682        207.699
            144       1000.182        133.429
            145        731.682        140.019
            146        854.182        110.369
            147        944.682        143.199
            148        747.182        115.349
            149        938.182        107.609
            150        759.682        217.599
            151        940.182        110.829
            152        949.182        209.569
            153        795.182         82.129
            154        828.682        144.939
            155        869.182        251.269
            156        769.682        156.199
            157        804.682        102.799
            158        945.182         33.129
            159        605.182         93.729
            160        918.182        208.409
            161        699.682        155.999
            162        739.682        165.899
            163        844.182        167.769
            164        964.682         58.899
            165        696.182        103.489
            166        757.182        330.449
            167        816.182         91.189
            168        718.182        186.909
            169        801.182        136.289
            170        675.182        158.429
            171        920.682        162.559
            172        543.682        255.839
            173        648.182        208.709
            174        156.182        732.089
            175        255.182       1061.729
            176        235.682        961.959
            177        116.182       1297.189
            178        200.682       1147.359
            179        205.682        974.159
            180         43.182        898.909
            181         69.182       1132.769
            182         64.182        720.469
            183        260.682        874.959
            184        124.682       1012.999
            185        266.182        658.689
            186         40.182        938.329
            187        248.182        759.209
            188        132.682       1145.879
            189        183.682        868.239
            190         14.182        888.469
            191        652.182        224.149
            192        693.182        293.909
            193        909.682        -43.901
            194        871.682        -26.081
            195        929.682        -21.201
            196        852.182        -55.351
            197        663.682        -28.461
            198        332.182         -1.051
            199        490.182        -24.671
            200        377.682         40.079
            201        591.182         32.689
            202        466.182         -9.811
            203        384.182        -20.331
            204        421.182         89.989
            205        503.182         92.509
            206        603.682         22.439
            207        416.182         -7.811
            208        623.682         -1.361
            209        451.182        -24.711
            210        387.182         48.249
            211        476.682         34.219
            212        491.682         25.119
            213        510.682        206.459
            214        476.682         42.219
            215        454.682          9.299
            216        455.182         19.229
            217        493.182          7.909
            218        594.182         -9.231
            219        532.682         48.379
            220        491.682        -40.881
            221        337.182         22.249
            222        356.182         -4.911
            223        412.182        -27.751
            224        518.182        -22.591
            225        585.182         -2.471
            226        417.682         18.979
            227        597.682         44.279
            228        523.682         49.639
            229        564.182        -53.031
            230        493.182        -13.091
            231        416.182        -15.311
            232        570.182         18.629
            233        413.682         70.039
            234        663.182          1.609
            235        622.682        -26.721
            236        458.182        -10.191
            237        510.682         22.959
            238        572.682        -27.221
            239        367.682         10.979
            240        541.182        115.189
            241        658.682          8.739
            242        492.182        -39.951
            243        433.682         -0.761
            244        578.682         32.939
            245        355.682        -15.341
            246        545.682        -21.941
            247        664.682          4.399
            248        499.682        -77.501
            249        528.182         55.009
            250        546.182         61.489
            251        430.682         25.659
            252        425.682        -34.141
            253        474.182         53.069
            254        485.682        -53.541
            255        513.182          4.609
            256        377.682        -41.921
            257        536.682         13.319
            258        416.682          9.619
            259        618.682        -74.161
            260        435.182        -38.471
            261        616.682         60.119
            262        469.182          2.269
            263        595.682        -23.441
            264        438.682         -1.961
            265        523.182        -61.291
            266        368.182         -4.091
            267        617.682        -45.521
            268        521.682         -0.581
            269        596.682        -37.081
            270        367.682        -11.521
            271        797.182        -43.151
            272        415.682         98.259
            273        511.182         -9.611
            274        520.682         40.559
            275        332.182         32.949
            276        501.182        -43.211
            277        454.182        -54.131
            278        374.682         84.999
            279        417.182         12.549
            280        496.182        -30.511
            281        600.682        -82.141
            282        360.182        -30.471
            283        449.682        -16.001
            284        607.182        -68.051
            285        467.682         10.979
            286        307.182         31.449
